DPA,8090,001,Rendering and Shading,50%,30%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Dhillon Daljit Singh,
DSA,8010,401,Statistical Methods I,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kunkel Deborah,
"",,,,,,,,,,,,,,,,Elizabeth,
DSA,8030,401,Intro to Statistical Computi,56%,33%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,Breazel Ellen Hepfer,
DSA,8640,001,Programming for Data Scie,83%,10%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,Kim Hongki,
ECAS,2990,201,CI CU Eng for Dev Countrie,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Vaughn David E,
ECAS,2990,301,CI SPECTRA,80%,0%,10%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Summers Joshua D.,
ECE,2010,001,Logic and Computing Devic,28%,33%,25%,4%,4%,0%,0%,4%,0%,0%,0%,0%,Raza Hassan,
ECE,2010,002,Logic & Comp Device (HO,53%,20%,13%,7%,7%,0%,0%,0%,0%,0%,0%,0%,Reid William J,H
ECE,2020,001,Electric Circuits I,15%,32%,25%,9%,11%,0%,0%,9%,0%,0%,0%,0%,Harrell William R,
ECE,2070,001,Basic Electrical Engineering,31%,22%,21%,15%,4%,0%,0%,7%,0%,0%,0%,0%,Green Wesley B,
ECE,2070,002,Basic Electrical Engineering,20%,20%,28%,11%,13%,0%,0%,8%,0%,0%,0%,0%,Osterberg Jeffrey
"",,,,,,,,,,,,,,,,Andrew
ECE,2070,003,Basic Electrical Engineering,37%,32%,18%,8%,5%,0%,0%,1%,0%,0%,0%,0%,Anglea Timothy B
ECE,2080,001,Basic Electrical Engr Lab,70%,15%,5%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,002,Basic Electrical Engr Lab,90%,0%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,007,Basic Electrical Engr Lab,90%,0%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,008,Basic Electrical Engr Lab,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,009,Basic Electrical Engr Lab,88%,0%,0%,0%,6%,0%,0%,6%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,010,Basic Electrical Engr Lab,89%,6%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,013,Basic Electrical Engr Lab,70%,10%,0%,0%,10%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,014,Basic Electrical Engr Lab,89%,0%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2080,015,Basic Electrical Engr Lab,85%,5%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,001,Logic & Computing Device,77%,8%,0%,0%,8%,0%,0%,8%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,002,Logic & Computing Device,75%,0%,0%,0%,25%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,003,Logic & Computing Device,67%,25%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,004,Logic & Computing Device,45%,9%,9%,9%,18%,0%,0%,9%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,005,Logic & Computing Device,33%,67%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,006,Logic & Computing Device,70%,0%,0%,0%,10%,0%,0%,20%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,007,Logic & Computing Device,77%,0%,0%,0%,8%,0%,0%,15%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2090,012,Logic & Computing Device,36%,18%,0%,0%,0%,0%,0%,45%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,001,Elec Engr Lab I,70%,15%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,002,Elec Engr Lab I,80%,10%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,003,Elec Engr Lab I,55%,15%,5%,0%,0%,0%,0%,25%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,005,Elec Engr Lab I,85%,0%,0%,0%,15%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,006,Elec Engr Lab I,85%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,007,Elec Engr Lab I,70%,10%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,008,Elec Engr Lab I,58%,26%,5%,0%,0%,0%,0%,11%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,009,Elec Engr Lab I,85%,10%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2110,010,Elec Engr Lab I,64%,0%,0%,0%,9%,0%,0%,27%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2120,001,Electrical Engineering Lab I,64%,0%,14%,0%,14%,0%,0%,7%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2120,003,Electrical Engineering Lab I,85%,0%,0%,0%,0%,0%,0%,15%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,2120,004,Electrical Engineering Lab I,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,2220,001,Syst Prog Concept,30%,21%,12%,3%,18%,0%,0%,15%,0%,0%,0%,0%,Yu Lu,
ECE,2230,001,Comp Sys Eng,22%,24%,19%,17%,2%,0%,0%,17%,0%,0%,0%,0%,Russell Harlan B,
ECE,2620,001,Electric Circuits II,61%,20%,7%,0%,10%,0%,0%,2%,0%,0%,0%,0%,Dong Liang,
ECE,2720,001,Comp Organization,19%,37%,28%,7%,7%,0%,0%,2%,0%,0%,0%,0%,Reid William J,
ECE,2730,002,Computer Org Lab,46%,38%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,2730,003,Computer Org Lab,38%,38%,13%,6%,0%,0%,0%,6%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,2730,005,Computer Org Lab,50%,30%,10%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3110,002,Electrical Engineering Lab I,73%,13%,0%,7%,7%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3110,003,Electrical Engineering Lab I,81%,13%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3110,004,Electrical Engineering Lab I,53%,18%,0%,0%,24%,0%,0%,6%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3110,007,Electrical Engineering Lab I,65%,12%,6%,0%,0%,0%,0%,18%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3110,009,Electrical Engineering Lab I,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3120,001,Electrical Engineering Lab I,75%,15%,0%,5%,5%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3120,002,Electrical Engineering Lab I,75%,13%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3170,001,Rand Signal Analysis,52%,31%,10%,3%,0%,0%,0%,5%,0%,0%,0%,0%,Hubbard Stephen J,
ECE,3200,001,Electronics I,42%,18%,17%,10%,8%,0%,0%,5%,0%,0%,0%,0%,Hubbard Stephen J,
ECE,3200,002,Electronics I (HON),40%,50%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hubbard Stephen J,H
ECE,3210,001,Electronics II,36%,44%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Raza Tehseen Z,
ECE,3220,001,Intro Operating Sys,25%,19%,19%,13%,13%,0%,0%,13%,0%,0%,0%,0%,Sorber Jacob M,
ECE,3270,001,Dig Comp Design,35%,41%,11%,0%,5%,0%,0%,8%,0%,0%,0%,0%,Ligon Walter B,
ECE,3300,001,Signals & Systems,22%,18%,21%,13%,16%,0%,0%,10%,0%,0%,0%,0%,Baum Carl W,
ECE,3300,002,Signals & Systems (HON),83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Noneaker Daniel L,H
ECE,3520,001,Programming Systems,89%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Wu Yongkai,
ECE,3600,001,Elect Power Engr,20%,27%,7%,7%,27%,0%,0%,13%,0%,0%,0%,0%,Brahma Sukumar,
"",,,,,,,,,,,,,,,,Makarand,
ECE,3710,001,Microcontr Interface,31%,38%,18%,2%,10%,0%,0%,1%,0%,0%,0%,0%,Reid William J,
ECE,3720,001,Micro Int Lab,77%,8%,0%,0%,8%,0%,0%,8%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,002,Micro Int Lab,75%,17%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,003,Micro Int Lab,46%,23%,8%,0%,23%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,004,Micro Int Lab,50%,8%,8%,8%,0%,0%,0%,25%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,005,Micro Int Lab,73%,18%,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,006,Micro Int Lab,77%,0%,0%,0%,15%,0%,0%,8%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,007,Micro Int Lab,75%,0%,0%,8%,0%,0%,0%,17%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,008,Micro Int Lab,54%,0%,8%,8%,8%,0%,0%,23%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,009,Micro Int Lab,33%,25%,8%,0%,17%,0%,0%,17%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3720,011,Micro Int Lab,45%,27%,0%,0%,9%,0%,0%,18%,0%,0%,0%,0%,Kapadia Apoorva,
"",,,,,,,,,,,,,,,,Deepak,
ECE,3800,001,Electromagnetics,8%,14%,26%,8%,22%,0%,0%,22%,0%,0%,0%,0%,Martin Anthony Q
ECE,3810,001,Field Waves & Ckts,33%,50%,15%,0%,0%,0%,0%,2%,0%,0%,0%,0%,Raza Tehseen Z
ECE,4090,001,Intr to Linear Control Syste,73%,24%,2%,1%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,4180,001,Power Syst Analysis,41%,35%,0%,12%,0%,0%,0%,12%,0%,0%,0%,0%,Hadidi Ramtin
ECE,4270,001,Communication Systems,23%,40%,25%,3%,3%,0%,0%,6%,0%,0%,0%,0%,Yu Lu
ECE,4310,001,Intro to Computer Vision,61%,33%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hoover Adam W
ECE,4420,001,Knowledge Engineering,87%,0%,0%,0%,7%,0%,0%,7%,0%,0%,0%,0%,Ren Ao
ECE,4490,001,Comp Ntwrk Security,33%,24%,5%,5%,0%,0%,0%,29%,5%,0%,0%,0%,Brooks Richard R
ECE,4610,001,Fundamentals of Solar Ene,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Singh Rajendra
ECE,4670,001,Intro to Dig Sig Pro,31%,44%,19%,6%,0%,0%,0%,0%,0%,0%,0%,0%,Gowdy John N
ECE,4730,001,Intro Parallel Sys,40%,48%,0%,0%,8%,0%,0%,4%,0%,0%,0%,0%,Ligon Walter B
ECE,4950,001,Int Sys Design I,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva
"",,,,,,,,,,,,,,,,Deepak
ECE,4960,001,Int Sys Design II,70%,26%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Groff Richard E
ECE,6040,001,Semiconductor Devices,67%,22%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Ryckman Judson
"",,,,,,,,,,,,,,,,Douglas
ECE,6310,001,Intro to Computer Vision,74%,11%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hoover Adam W
ECE,6360,001,Microwave Circuits,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Wang Pingshan
ECE,6490,001,Comp Ntwrk Security,71%,14%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,Brooks Richard R
ECE,6590,001,Int Circ Design,36%,36%,0%,0%,0%,0%,0%,18%,9%,0%,0%,0%,Lao Yingjie
ECE,6670,001,Intro to Dig Sig Pro,75%,0%,8%,0%,0%,0%,0%,17%,0%,0%,0%,0%,Gowdy John N
ECE,8010,001,Analysis of Lin Sys,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Groff Richard E
ECE,8020,001,Elec Motor Cntl,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Edrington
"",,,,,,,,,,,,,,,,Christopher Shannon
ECE,8020,843,Elec Motor Cntl,60%,20%,0%,0%,20%,0%,0%,0%,0%,0%,0%,0%,Edrington
"",,,,,,,,,,,,,,,,Christopher Shannon
ECE,8040,001,Networked Dynamical Syst,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Wang Yongqiang
ECE,8120,001,Adv Electronic Materials/D,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Koley Goutam
ECE,8270,001,Finite Dif Meth Emag,33%,17%,0%,0%,0%,0%,0%,17%,"###",0%,0%,0%,Martin Anthony Q
ECE,8540,001,Analysis of Tracking Syste,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hoover Adam W
ECE,8620,001,Com Appl Pwr Sys,40%,60%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Venayagamoorthy
"",,,,,,,,,,,,,,,,Ganesh Kumar
ECE,8910,016,Master's Thesis Research,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Hoover Adam W
ECE,8910,039,Master's Thesis Research,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Smith Melissa
"",,,,,,,,,,,,,,,,Crawley
ECE,8910,044,Master's Thesis Research,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Brahma Sukumar
"",,,,,,,,,,,,,,,,Makarand
ECE,9910,021,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Koley Goutam
ECE,9910,032,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Lao Yingjie
ECE,9910,039,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Smith Melissa
"",,,,,,,,,,,,,,,,Crawley
ECE,9910,041,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Venayagamoorthy
"",,,,,,,,,,,,,,,,Ganesh Kumar
ECON,2000,002,Economic Concepts,68%,25%,5%,0%,0%,0%,0%,3%,0%,0%,0%,0%,Basu Shubhashrita
ECON,2000,004,Economic Concepts,46%,34%,17%,0%,3%,0%,0%,0%,0%,0%,0%,0%,Ivankovic Miren
ECON,2000,005,Economic Concepts,64%,33%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Basu Shubhashrita
ECON,2050,001,Why Business?,63%,23%,5%,2%,5%,0%,0%,2%,0%,0%,0%,0%,Watson Lawrence
"",,,,,,,,,,,,,,,,Reed
ECON,2110,001,Principles of Microeconom,11%,26%,32%,11%,11%,0%,0%,11%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,002,Principles of Microeconom,5%,37%,42%,5%,11%,0%,0%,0%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,003,Principles of Microeconom,5%,42%,42%,5%,5%,0%,0%,0%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,004,Principles of Microeconom,16%,47%,21%,0%,0%,0%,0%,16%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,005,Principles of Microeconom,0%,58%,16%,5%,11%,0%,0%,11%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,006,Principles of Microeconom,6%,44%,28%,6%,17%,0%,0%,0%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,007,Principles of Microeconom,5%,32%,37%,11%,16%,0%,0%,0%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,008,Principles of Microeconom,16%,37%,37%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,009,Principles of Microeconom,11%,42%,21%,5%,0%,0%,0%,21%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,010,Principles of Microeconom,0%,32%,58%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,011,Principles of Microeconom,11%,37%,26%,11%,11%,0%,0%,5%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,012,Principles of Microeconom,0%,47%,21%,5%,5%,0%,0%,21%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,013,Principles of Microeconom,0%,79%,11%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,014,Principles of Microeconom,16%,42%,32%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,015,Principles of Microeconom,5%,47%,16%,5%,5%,0%,0%,21%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,016,Principles of Microeconom,5%,32%,32%,11%,11%,0%,0%,11%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,017,Principles of Microeconom,16%,47%,32%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,018,Principles of Microeconom,11%,63%,11%,0%,5%,0%,0%,11%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,2110,019,Principles of Microeconom,5%,26%,53%,5%,0%,0%,0%,11%,0%,0%,0%,0%,Hanssen Frederick,
"",,,,,,,,,,,,,,,,Andrew,
ECON,2110,020,Principles of Microeconom,25%,44%,22%,6%,1%,0%,0%,1%,0%,0%,0%,0%,Baier Scott L.,
ECON,2110,021,Principles of Microeconom,20%,56%,20%,1%,3%,0%,0%,0%,0%,0%,0%,0%,Baier Scott L.,
ECON,2110,023,Principles of Microeconom,68%,23%,5%,0%,2%,0%,0%,1%,0%,0%,0%,0%,Hashemi Seyedmajid,
ECON,2110,024,Principles of Microeconom,34%,26%,22%,9%,5%,0%,0%,5%,0%,0%,0%,0%,Gorry Devon Merritt,
"",,,,,,,,,,,,,,,,Haskell,
ECON,2110,025,Principles of Microeconom,48%,29%,21%,0%,2%,0%,0%,0%,0%,0%,0%,0%,Simpkins Cory,
ECON,2110,026,Principles of Microeconom,72%,20%,2%,2%,0%,0%,0%,2%,2%,0%,0%,0%,Knott Tabitha R,
ECON,2110,031,Principles of Microeconom,62%,29%,7%,1%,0%,0%,0%,1%,0%,0%,0%,0%,Hashemi Seyedmajid,
ECON,2110,032,Principles of Microeconom,23%,51%,19%,1%,6%,0%,0%,0%,0%,0%,0%,0%,Baier Scott L.,
ECON,2110,033,Principles of Microeconom,67%,19%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Mukherjee Shilpi,
ECON,2110,034,Principles of Microecon (H,39%,48%,4%,9%,0%,0%,0%,0%,0%,0%,0%,0%,Thomas Charles J,H
ECON,2110,035,Principles of Microeconom,38%,52%,7%,0%,0%,0%,0%,2%,0%,0%,0%,0%,Simpkins Cory,
ECON,2110,036,Principles of Microeconom,57%,37%,4%,0%,0%,0%,0%,1%,0%,0%,0%,0%,Knott Tabitha R,
ECON,2110,038,Principles of Microeconom,40%,40%,10%,2%,5%,0%,0%,2%,0%,0%,0%,0%,Babajanova Guncha,
ECON,2110,040,Principles of Microeconom,61%,17%,7%,7%,5%,0%,0%,2%,0%,0%,0%,0%,Mukherjee Shilpi,
ECON,2110,041,Principles of Microeconom,50%,43%,5%,0%,0%,0%,0%,2%,0%,0%,0%,0%,Babajanova Guncha,
ECON,2120,001,Principles of Macroecono,15%,44%,25%,13%,4%,0%,0%,0%,0%,0%,0%,0%,Dai Yinlin,
ECON,2120,002,Principles of Macroecono,37%,45%,14%,2%,0%,0%,0%,2%,0%,0%,0%,0%,Hobbs Bradley Keith,
ECON,2120,003,Principles of Macroecono,50%,30%,12%,2%,5%,0%,0%,2%,0%,0%,0%,0%,Khatri Krishna,
ECON,2120,004,Principles of Macroecono,72%,22%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Francis Tyler,
ECON,2120,005,Principles of Macroecono,48%,33%,10%,3%,3%,0%,0%,5%,0%,0%,0%,0%,Cronin Matthew Lee,
ECON,2120,006,Principles of Macroecono,41%,46%,5%,3%,3%,0%,0%,3%,0%,0%,0%,0%,Cronin Matthew Lee,
ECON,2120,007,Principles of Macroecono,78%,15%,4%,1%,1%,0%,0%,0%,0%,0%,0%,0%,Francis Tyler,
ECON,2120,008,Principles of Macroecono,19%,45%,21%,10%,3%,0%,0%,2%,0%,0%,0%,0%,Bixenman Mason,
"",,,,,,,,,,,,,,,,Nikolas,
ECON,2120,009,Principles of Macroecono,28%,28%,14%,14%,14%,0%,0%,3%,0%,0%,0%,0%,Dai Yinlin
ECON,2120,010,Principles of Macroecono,35%,48%,15%,3%,0%,0%,0%,0%,0%,0%,0%,0%,Polovnikov Illia
ECON,3020,001,Money and Banking,65%,25%,8%,0%,3%,0%,0%,0%,0%,0%,0%,0%,Witham Adam
"",,,,,,,,,,,,,,,,Markley
ECON,3030,002,Economics and Sports,37%,47%,11%,0%,3%,0%,0%,3%,0%,0%,0%,0%,Sauer Raymond D
ECON,3060,002,Managerial Economics,33%,33%,17%,0%,3%,0%,0%,13%,0%,0%,0%,0%,Ivankovic Miren
ECON,3100,002,International Econ,36%,43%,15%,4%,0%,0%,0%,3%,0%,0%,0%,0%,Baier Scott L.
ECON,3140,001,Intermediate Micro,41%,17%,20%,11%,4%,0%,0%,7%,0%,0%,0%,0%,Warren Patrick L
ECON,3140,003,Intermediate Micro,22%,15%,20%,11%,28%,0%,0%,4%,0%,0%,0%,0%,Hanssen Frederick
"",,,,,,,,,,,,,,,,Andrew
ECON,3140,005,Intermediate Micro,37%,40%,18%,2%,2%,0%,0%,2%,0%,0%,0%,0%,Espey Molly
ECON,3150,002,Intermediate Macro,9%,40%,27%,9%,9%,0%,0%,7%,0%,0%,0%,0%,Jerzmanowski
"",,,,,,,,,,,,,,,,Michal Maria
ECON,3150,004,Intermediate Macro,74%,18%,3%,0%,6%,0%,0%,0%,0%,0%,0%,0%,Baier Scott L.
ECON,3150,005,Intermediate Macro,92%,3%,0%,0%,3%,0%,0%,3%,0%,0%,0%,0%,Baier Scott L.
ECON,3190,001,Environmental Econ,42%,40%,8%,2%,4%,0%,0%,4%,0%,0%,0%,0%,Espey Molly
ECON,3500,001,Moral & Ethical Econ,25%,33%,8%,0%,17%,0%,0%,17%,0%,0%,0%,0%,Hobbs Bradley Keith
ECON,3600,001,Public Choice,44%,30%,16%,6%,0%,0%,0%,4%,0%,0%,0%,0%,Makowsky Michael D
ECON,4010,001,Labor Mkt Analysis,36%,33%,6%,6%,12%,0%,0%,6%,0%,0%,0%,0%,Lam Chungsang
ECON,4020,001,Law and Economics,32%,34%,18%,7%,2%,0%,0%,7%,0%,0%,0%,0%,Bodenhorn Howard
"",,,,,,,,,,,,,,,,Nelson
ECON,4040,001,Comp Econ Systems,19%,38%,24%,0%,5%,0%,0%,14%,0%,0%,0%,0%,Litsukova-Bokar
"",,,,,,,,,,,,,,,,Daria
ECON,4050,001,Intro to Econometric,46%,19%,15%,8%,8%,0%,0%,4%,0%,0%,0%,0%,Zhou Yichen Christy
ECON,4050,005,Intro to Econometric,40%,26%,17%,6%,11%,0%,0%,0%,0%,0%,0%,0%,Barkowski Scott J
ECON,4100,001,Economic Development,71%,10%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,Tamura Robert F
ECON,4230,001,Economics of Health,45%,28%,10%,5%,8%,0%,0%,0%,5%,0%,0%,0%,Gorry Devon Merritt
"",,,,,,,,,,,,,,,,Haskell
ECON,4240,001,Organization of Ind,61%,22%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Lewis Matthew S
ECON,4280,001,Cost-Benefit Anlysis,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Fleck Robert Kenneth
ECON,4980,002,Economics Data Analytics,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Sauer Raymond D
ECON,4980,003,Machine Learning I,45%,18%,0%,0%,18%,0%,0%,18%,0%,0%,0%,0%,Lam Chungsang
